term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(date)[T.Timestamp('2015-03-31 00:00:00')],-0.5188488763831907,0.36858942275327855,-1.4076607855632655,0.1592315388609754,-1.241270870062025,0.20357311729564365
C(date)[T.Timestamp('2015-04-30 00:00:00')],-0.5863199669493626,0.4548820730404047,-1.2889493820462847,0.1974156846112275,-1.4778724473214742,0.3052325134227488
C(date)[T.Timestamp('2015-05-31 00:00:00')],-0.662890012630185,0.45338117704772773,-1.4621030739447793,0.14371296652491905,-1.551500790912109,0.22572076565173915
C(date)[T.Timestamp('2015-06-30 00:00:00')],-0.546085403145378,0.4096537512481519,-1.3330413830742178,0.18251822365958026,-1.348992001723486,0.25682119543272997
C(date)[T.Timestamp('2015-07-31 00:00:00')],-1.011825086589508,0.6594168184055855,-1.5344241431937027,0.12492534182204454,-2.3042583014644444,0.2806081282854287
C(date)[T.Timestamp('2015-08-31 00:00:00')],-0.7367553083559067,0.5172048846256267,-1.4244941033169074,0.15430349082466735,-1.750458254850329,0.27694763813851553
C(date)[T.Timestamp('2015-09-30 00:00:00')],-0.7716801053110878,0.49830076331380235,-1.5486231652130265,0.12147233390615383,-1.7483316548749581,0.2049714442527827
C(date)[T.Timestamp('2015-10-31 00:00:00')],-0.23988110426341042,0.4401489343527796,-0.5449998524161951,0.5857536191150179,-1.102557163428543,0.6227949549017222
C(date)[T.Timestamp('2015-11-30 00:00:00')],-0.6227046415739635,0.3879439254135734,-1.6051408484102954,0.10846281148739498,-1.3830607634056604,0.13765148025773333
C(date)[T.Timestamp('2015-12-31 00:00:00')],-0.8017737511105023,0.5210583354742663,-1.5387408597556154,0.12386757293073207,-1.8230293224844534,0.21948182026344876
C(date)[T.Timestamp('2016-01-31 00:00:00')],-0.7139460616201991,0.6208174501059257,-1.1500096550095098,0.2501398946631116,-1.9307259048018055,0.5028337815614072
C(date)[T.Timestamp('2016-02-29 00:00:00')],-0.3816560823175153,0.5348698754102094,-0.7135494068063015,0.4755058517164258,-1.4299817745369514,0.6666696099019209
C(date)[T.Timestamp('2016-03-31 00:00:00')],-0.24170474630946498,0.531743223241961,-0.4545516251919984,0.6494318435016228,-1.2839023128869504,0.8004928202680204
C(date)[T.Timestamp('2016-04-30 00:00:00')],-0.5363225736964156,0.425097549624425,-1.2616458837983382,0.2070762377873906,-1.369498460876517,0.2968533134836858
C(date)[T.Timestamp('2016-05-31 00:00:00')],-0.7769110296474786,0.6139701573151285,-1.2653889124593372,0.20573194781245896,-1.9802704255675216,0.42644836627256444
C(date)[T.Timestamp('2016-06-30 00:00:00')],-0.5040899601536916,0.5081201466006403,-0.9920684379985502,0.32116414161100404,-1.499987147310159,0.4918072270027758
C(date)[T.Timestamp('2016-07-31 00:00:00')],-0.40187691762512123,0.5066969568808977,-0.793130710906529,0.4277016716158232,-1.3949847041877255,0.5912308689374829
