term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(date)[T.Timestamp('2011-12-31 00:00:00')],0.08535673402262932,0.18320602055782462,0.4659057260385638,0.6412829823342541,-0.27372046802161165,0.4444339360668703
C(date)[T.Timestamp('2012-01-31 00:00:00')],0.10800491367619822,0.3070855994258337,0.35170947083854776,0.7250561571322551,-0.49387180136932973,0.7098816287217262
C(date)[T.Timestamp('2012-02-29 00:00:00')],0.047717799792565935,0.18736334615718764,0.2546805486305379,0.7989698409001914,-0.3195076106984329,0.41494321028356485
C(date)[T.Timestamp('2012-03-31 00:00:00')],0.10015461061705568,0.1589798058230703,0.6299832239606483,0.5287055602807482,-0.2114400830653333,0.4117493042994446
C(date)[T.Timestamp('2012-04-30 00:00:00')],-0.15139722065318978,0.16066261155536432,-0.9423301363492297,0.3460236435993179,-0.46629015296385257,0.163495711657473
C(date)[T.Timestamp('2012-05-31 00:00:00')],-0.24508074608936714,0.294942072648879,-0.8309453578063429,0.4060044985049206,-0.8231565860067661,0.33299509382803183
C(date)[T.Timestamp('2012-06-30 00:00:00')],-0.08598295601319131,0.23325737011533157,-0.36861838908103084,0.7124121868890293,-0.5431590005677707,0.3711930885413881
C(date)[T.Timestamp('2012-07-31 00:00:00')],-0.2601513387457084,0.20950095962747708,-1.2417668119911955,0.21432261101278183,-0.6707656743421434,0.15046299685072662
C(date)[T.Timestamp('2012-08-31 00:00:00')],-0.07958707997904961,0.13012797174423515,-0.6116062435482894,0.5407983062360586,-0.3346332179789963,0.17545905802089706
C(date)[T.Timestamp('2012-09-30 00:00:00')],0.05236981684780592,0.15401454742055012,0.3400316250958137,0.7338327120083481,-0.2494931491917086,0.3542327828873204
C(date)[T.Timestamp('2012-10-31 00:00:00')],-0.12792216822399466,0.2608046950671916,-0.49049028120846455,0.6237870054056488,-0.6390899775546413,0.383245641106652
C(date)[T.Timestamp('2012-11-30 00:00:00')],0.0198308041095929,0.12210418478674456,0.1624088817613211,0.870983877060414,-0.21948900043405004,0.25915060865323586
C(date)[T.Timestamp('2012-12-31 00:00:00')],0.06681463803070849,0.22017729755307838,0.3034583436768789,0.7615405885587623,-0.3647249353866841,0.49835421144810105
C(date)[T.Timestamp('2013-01-31 00:00:00')],0.20519435332792102,0.2737561637637682,0.7495515370568566,0.4535248481313501,-0.33135786819491364,0.7417465748507557
C(date)[T.Timestamp('2013-02-28 00:00:00')],-0.1118662568411474,0.13466148779984435,-0.8307219730664278,0.4061307103661006,-0.3757979230334222,0.15206540935112742
C(date)[T.Timestamp('2013-03-31 00:00:00')],0.19422605611496693,0.12165688693183307,1.596506872839808,0.11037567253560394,-0.04421706074268744,0.4326691729726213
C(date)[T.Timestamp('2013-04-30 00:00:00')],-0.15416713903696133,0.16553221640681579,-0.9313422026445694,0.3516765779387512,-0.4786043214754105,0.17027004340148783
C(date)[T.Timestamp('2013-05-31 00:00:00')],0.07004172397012809,0.16994758253201495,0.41213721858581626,0.6802388502584258,-0.2630494170522696,0.40313286499252576
C(date)[T.Timestamp('2013-06-30 00:00:00')],-0.11571351163265253,0.11782298142548264,-0.9820962789490754,0.32605241849009614,-0.3466423117777303,0.11521528851242521
C(date)[T.Timestamp('2013-07-31 00:00:00')],0.31193953278504793,0.22374064116546066,1.3942014788201238,0.16325677151885076,-0.1265840657771548,0.7504631313472507
C(date)[T.Timestamp('2013-08-31 00:00:00')],-0.2937816806257705,0.1537360015570433,-1.9109491443145386,0.05601111665558402,-0.5950987068047691,0.007535345553228101
C(date)[T.Timestamp('2013-09-30 00:00:00')],0.04076600752064699,0.1639037310858109,0.2487192161556357,0.8035779835077761,-0.2804794023392805,0.3620114173805745
C(date)[T.Timestamp('2013-10-31 00:00:00')],0.2875531162290009,0.2482433591297856,1.1583516966456435,0.24672054258914367,-0.19899492706662125,0.7741011595246231
C(date)[T.Timestamp('2013-11-30 00:00:00')],0.13549429157402237,0.20327150227399116,0.6665680631975092,0.5050480745274951,-0.262910531966352,0.5338991151143968
C(date)[T.Timestamp('2013-12-31 00:00:00')],0.17344984479686473,0.3149936244675115,0.5506455728749341,0.5818766617070089,-0.4439263145191925,0.790826004112922
C(date)[T.Timestamp('2014-01-31 00:00:00')],-0.48038059546370093,0.2122001305750505,-2.263809141690424,0.02358585602481125,-0.8962852089054967,-0.06447598202190524
C(date)[T.Timestamp('2014-02-28 00:00:00')],0.17195438853622652,0.1970590019164619,0.8726035698136854,0.3828791941131986,-0.21427415804944827,0.5581829351219013
C(date)[T.Timestamp('2014-03-31 00:00:00')],0.18868165681670854,0.2367966207054086,0.7968089082294869,0.4255620206511689,-0.27543119142668393,0.6527945050601011
C(date)[T.Timestamp('2014-04-30 00:00:00')],0.06591588232332223,0.2582310707834288,0.255259299833071,0.7985228329024985,-0.4402077161014115,0.572039480748056
C(date)[T.Timestamp('2014-05-31 00:00:00')],-0.030632404123836998,0.17312043178397454,-0.17694274331559626,0.859553363985783,-0.36994221540845035,0.30867740716077635
C(date)[T.Timestamp('2014-06-30 00:00:00')],0.041411418176211454,0.2534702256981041,0.16337784077856368,0.870220948953338,-0.4553810953453115,0.5382039316977344
C(date)[T.Timestamp('2014-07-31 00:00:00')],-0.23283068365689077,0.19195024052038415,-1.2129741698977727,0.22513969624441432,-0.6090462419006446,0.14338487458686308
C(date)[T.Timestamp('2014-08-31 00:00:00')],0.18871956683947472,0.28541858717688057,0.6612027923833874,0.5084822707388914,-0.3706905845455169,0.7481297182244664
C(date)[T.Timestamp('2014-09-30 00:00:00')],-0.20799475053335126,0.1857398119497958,-1.1198178158464531,0.2627914056505064,-0.5720380924501933,0.15604859138349086
